index,age,birth_country_code,birth_country_name,birth_date,birth_day,contract_expires,current_team_color,current_team_logo,current_team_name,domestic_competition_name,foot,full_name,goals,goals_tagged,height,id,image,market_value,minutes_on_field,name,on_loan,passport_country_codes,passport_country_names,positions,primary_position,primary_position_percent,secondary_position,secondary_position_percent,third_position,third_position_percent,total_matches,weight,xg_shot
2,25,MEX,Mexico,1994-07-24,1994-07-24,,0000FF,https://cdn5.wyscout.com/photos/team/public/697_120x120.png,SJ Earthquakes,MLS,right,Carlos Eduardo Fierro Guerrero,0,0,175,193400,https://cdn5.wyscout.com/photos/players/public/70515_100x130.png,1500000,1243,C. Fierro,False,['MEX'],['Mexico'],"['RW', 'RAMF']",RW,63,RAMF,27,,0,20,69,1.05
3,35,ARG,Argentina,1984-02-18,1984-02-18,2020-06-30,000000,https://cdn5.wyscout.com/photos/team/public/591_120x120.png,Monterrey,Liga MX,right,Marcelo Alberto Barovero,0,0,182,16985,https://cdn5.wyscout.com/photos/players/public/2161_100x130.png,1500000,3870,M. Barovero,False,"['ARG', 'ITA']","['Argentina', 'Italy']",['GK'],GK,100,,0,,0,41,74,0.0
4,33,ARG,Argentina,1986-02-04,1986-02-04,2019-12-31,000000,https://cdn5.wyscout.com/photos/team/public/591_120x120.png,Monterrey,Liga MX,right,Nicolás Gabriel Sánchez,11,11,187,17816,https://cdn5.wyscout.com/photos/players/public/2028_100x130.png,1500000,3631,N. Sánchez,False,"['ARG', 'ESP']","['Argentina', 'Spain']","['LCB', 'RCB', 'CB']",LCB,41,RCB,34,CB,22,39,82,9.3
5,24,URY,Uruguay,1994-11-27,1994-11-27,2021-06-30,008000,https://cdn5.wyscout.com/photos/team/public/589_120x120.png,Santos Laguna,Liga MX,right,Fernando Gorriarán Fontes,0,0,168,303660,https://cdn5.wyscout.com/photos/players/public/g303660_100x130.png,1500000,179,F. Gorriarán,False,['URY'],['Uruguay'],['LCMF'],LCMF,100,,0,,0,2,69,0.4
6,30,MEX,Mexico,1989-03-18,1989-03-18,2020-06-30,000000,https://cdn5.wyscout.com/photos/team/public/464_120x120.png,Guadalajara,Liga MX,left,Oswaldo Alanís Pantoja,0,0,183,60335,https://cdn5.wyscout.com/photos/players/public/42097_100x130.png,1500000,197,O. Alanís,False,['MEX'],['Mexico'],"['LCB3', 'LCB']",LCB3,51,LCB,48,,0,2,82,0.17
7,30,USA,USA,1989-04-12,1989-04-12,,000000,https://cdn5.wyscout.com/photos/team/public/464_120x120.png,Guadalajara,Liga MX,left,Miguel Ángel Ponce Briseño,0,0,174,68163,https://cdn5.wyscout.com/photos/players/public/52709_100x130.png,1500000,1621,M. Ponce,False,"['USA', 'MEX']","['USA', 'Mexico']","['LB', 'LB5']",LB,76,LB5,23,,0,20,75,0.58
8,27,MEX,Mexico,1992-07-04,1992-07-04,,000000,https://cdn5.wyscout.com/photos/team/public/464_120x120.png,Guadalajara,Liga MX,right,José Antonio Rodríguez Romero,0,0,186,102608,https://cdn5.wyscout.com/photos/players/public/43720_100x130.png,1500000,3128,A. Rodríguez,False,['MEX'],['Mexico'],['GK'],GK,100,,0,,0,33,85,0.0
9,29,MEX,Mexico,1990-02-09,1990-02-09,,000000,https://cdn5.wyscout.com/photos/team/public/873_120x120.png,Pumas UNAM,Liga MX,right,Alfredo Saldívar Medina,0,0,183,112155,https://cdn5.wyscout.com/photos/players/public/38907_100x130.png,1500000,3693,A. Saldívar,False,['MEX'],['Mexico'],['GK'],GK,100,,0,,0,39,78,0.0
10,26,USA,USA,1992-08-16,1992-08-16,,000000,https://cdn5.wyscout.com/photos/team/public/683_120x120.png,Necaxa,Liga MX,right,Ventura Alvarado Aispuro,0,0,181,248233,https://cdn5.wyscout.com/photos/players/public/g248233_100x130.png,1500000,3105,V. Alvarado,False,"['USA', 'MEX']","['USA', 'Mexico']",['LCB'],LCB,89,,0,,0,33,76,0.72
11,23,MEX,Mexico,1996-01-13,1996-01-13,2020-05-31,000000,https://cdn5.wyscout.com/photos/team/public/683_120x120.png,Necaxa,Liga MX,right,Alexis Francisco Peña López,0,0,188,415143,https://cdn5.wyscout.com/photos/players/public/g415143_100x130.png,1500000,3214,A. Peña,False,['MEX'],['Mexico'],"['RCB', 'RCB3', 'LCB']",RCB,69,RCB3,13,LCB,10,34,77,1.27
12,22,MEX,Mexico,1997-05-24,1997-05-24,,000000,https://cdn5.wyscout.com/photos/team/public/683_120x120.png,Necaxa,Liga MX,left,Cristian Yonathan Calderón Del Real,5,5,177,426887,https://cdn5.wyscout.com/photos/players/public/g426887_100x130.png,1500000,3121,C. Calderón,False,['MEX'],['Mexico'],['LB'],LB,90,,0,,0,34,68,2.91
13,27,ARG,Argentina,1991-10-04,1991-10-04,2020-06-30,000000,https://cdn5.wyscout.com/photos/team/public/913_120x120.png,Morelia,Liga MX,right,Lucas Martín Villafáñez,0,0,171,64646,https://cdn5.wyscout.com/photos/players/public/31237_100x130.png,1300000,22,L. Villafáñez,False,"['ARG', 'PRY']","['Argentina', 'Paraguay']",['CF'],CF,100,,0,,0,1,65,0.76
14,28,URY,Uruguay,1990-09-02,1990-09-02,2021-06-30,0080ff,https://cdn5.wyscout.com/photos/team/public/541_120x120.png,Sporting Cristal,Primera División,right,Cristian Martín Palacios Ferreira,0,0,173,95677,https://cdn5.wyscout.com/photos/players/public/41835_100x130.png,1250000,313,C. Palacios,True,['URY'],['Uruguay'],['CF'],CF,91,,0,,0,8,73,0.7
15,30,COL,Colombia,1989-03-09,1989-03-09,2021-12-31,ff0000,https://cdn5.wyscout.com/photos/team/public/526_120x120.png,Atlas,Liga MX,left,Camilo Andrés Vargas Gil,0,0,185,22456,https://cdn5.wyscout.com/photos/players/public/24998_100x130.png,1250000,191,C. Vargas,False,['COL'],['Colombia'],['GK'],GK,100,,0,,0,2,80,0.0
16,28,ARG,Argentina,1991-03-08,1991-03-08,2021-06-30,0000ff,https://cdn5.wyscout.com/photos/team/public/463_120x120.png,Pachuca,Liga MX,right,Rodrigo Francisco Jesús Rey,0,0,188,169059,https://cdn5.wyscout.com/photos/players/public/g169059_100x130.png,1250000,194,R. Rey,True,"['ARG', 'ITA']","['Argentina', 'Italy']",['GK'],GK,100,,0,,0,2,76,0.0
17,27,MEX,Mexico,1991-11-07,1991-11-07,2021-06-30,0000ff,https://cdn5.wyscout.com/photos/team/public/911_120x120.png,Puebla,Liga MX,right,Alonso René Zamora Barrera,0,0,173,55600,https://cdn5.wyscout.com/photos/players/public/49678_100x130.png,1200000,760,A. Zamora,False,['MEX'],['Mexico'],"['RCB3', 'RCB']",RCB3,60,RCB,25,,0,8,73,0.1
18,30,URY,Uruguay,1989-03-01,1989-03-01,2019-12-31,000000,https://cdn5.wyscout.com/photos/team/public/879_120x120.png,Barcelona,Primera A,right,Robert Fabián Herrera Rosas,0,0,187,76862,https://cdn5.wyscout.com/photos/players/public/35038_100x130.png,1200000,0,R. Herrera,True,['URY'],['Uruguay'],[],,0,,0,,0,0,82,0.0
19,32,FRA,France,1987-05-07,1987-05-07,2019-12-31,000000,https://cdn5.wyscout.com/photos/team/public/462_120x120.png,América,Liga MX,right,Jérémy Ménez,0,0,181,1516,https://cdn5.wyscout.com/photos/players/public/4427_100x130.png,1200000,127,J. Ménez,False,['FRA'],['France'],"['AMF', 'LCMF3']",AMF,71,LCMF3,28,,0,4,78,0.09
20,24,PRY,Paraguay,1995-06-21,1995-06-21,,0000FF,https://cdn5.wyscout.com/photos/team/public/938_120x120.png,Everton,Primera División,right,Walter Rodrigo González Sosa,4,4,175,347355,https://cdn5.wyscout.com/photos/players/public/g347355_100x130.png,1200000,522,W. González,True,['PRY'],['Paraguay'],"['CF', 'AMF']",CF,60,AMF,12,,0,16,79,3.34
21,28,MEX,Mexico,1991-02-15,1991-02-15,,ff0000,https://cdn5.wyscout.com/photos/team/public/3288_120x120.png,Tijuana,Liga MX,right,Ángel Baltazar Sepúlveda Sánchez,3,3,180,148935,https://cdn5.wyscout.com/photos/players/public/58618_100x130.png,1200000,1683,A. Sepúlveda,False,['MEX'],['Mexico'],"['LW', 'CF']",LW,59,CF,13,,0,25,75,3.54
22,24,URY,Uruguay,1995-01-22,1995-01-22,2022-06-30,0000FF,https://cdn5.wyscout.com/photos/team/public/939_120x120.png,O'Higgins,Primera División,right,Facundo Ismael Castro Souto,2,2,176,334621,https://cdn5.wyscout.com/photos/players/public/g334621_100x130.png,1200000,1006,F. Castro,False,['URY'],['Uruguay'],"['RW', 'LW']",RW,57,LW,22,,0,24,66,1.38
23,30,URY,Uruguay,1988-11-26,1988-11-26,2019-12-31,0000ff,https://cdn5.wyscout.com/photos/team/public/1648_120x120.png,Querétaro,Liga MX,left,Matías Britos Cardoso,0,0,170,24239,https://cdn5.wyscout.com/photos/players/public/24106_100x130.png,1200000,916,M. Britos,False,"['URY', 'MEX']","['Uruguay', 'Mexico']","['CF', 'LW', 'RW']",CF,40,LW,23,RW,14,15,65,0.87
24,32,ARG,Argentina,1987-02-23,1987-02-23,2020-12-31,ff0000,https://cdn5.wyscout.com/photos/team/public/3288_120x120.png,Tijuana,Liga MX,left,Diego Luis Braghieri,1,1,186,15188,https://cdn5.wyscout.com/photos/players/public/2134_100x130.png,1200000,1917,D. Braghieri,False,"['ARG', 'ITA']","['Argentina', 'Italy']",['LCB'],LCB,93,,0,,0,20,80,0.68
25,23,MEX,Mexico,1996-01-15,1996-01-15,,0000ff,https://cdn5.wyscout.com/photos/team/public/463_120x120.png,Pachuca,Liga MX,left,Luis Gerardo Chávez Magallón,0,0,175,333472,https://cdn5.wyscout.com/photos/players/public/g333472_100x130.png,1200000,921,L. Chávez,False,['MEX'],['Mexico'],"['LCMF', 'AMF', 'LCMF3']",LCMF,29,AMF,17,LCMF3,12,23,70,0.7
26,34,ECU,Ecuador,1985-03-24,1985-03-24,2021-06-30,000000,https://cdn5.wyscout.com/photos/team/public/913_120x120.png,Morelia,Liga MX,right,Gabriel Eduardo Achilier Zurita,1,1,180,22999,https://cdn5.wyscout.com/photos/players/public/32510_100x130.png,1200000,2695,G. Achilier,False,['ECU'],['Ecuador'],['RCB'],RCB,95,,0,,0,30,83,1.75
27,30,MEX,Mexico,1989-04-03,1989-04-03,,0000FF,https://cdn5.wyscout.com/photos/team/public/g24936_120x120.png,Atlético de San Luis,Liga MX,right,Carlos Felipe Rodríguez Rangel,0,0,183,41988,https://cdn5.wyscout.com/photos/players/public/31362_100x130.png,1200000,191,C. Rodríguez,False,['MEX'],['Mexico'],['GK'],GK,100,,0,,0,2,82,0.0
28,35,MEX,Mexico,1984-01-12,1984-01-12,2021-06-30,000000,https://cdn5.wyscout.com/photos/team/public/464_120x120.png,Guadalajara,Liga MX,right,Oribe Peralta Morones,5,5,179,15234,https://cdn5.wyscout.com/photos/players/public/11040_100x130.png,1200000,1849,O. Peralta,False,['MEX'],['Mexico'],"['CF', 'AMF']",CF,70,AMF,25,,0,29,74,5.63
29,26,MEX,Mexico,1993-02-14,1993-02-14,,000000,https://cdn5.wyscout.com/photos/team/public/464_120x120.png,Guadalajara,Liga MX,right,Michael Pérez Ortiz,1,1,170,273239,https://cdn5.wyscout.com/photos/players/public/g273239_100x130.png,1200000,1029,M. Pérez,False,['MEX'],['Mexico'],"['RCMF', 'DMF', 'LDMF']",RCMF,29,DMF,27,LDMF,21,14,71,0.32
0,28,VEN,Venezuela,1991-03-19,1991-03-19,,0000ff,https://cdn5.wyscout.com/photos/team/public/911_120x120.png,Puebla,Liga MX,left,Yohandry José Orozco Cujía,1,1,164,24593,https://cdn5.wyscout.com/photos/players/public/7469_100x130.png,1100000,223,Y. Orozco,False,"['VEN', 'LIB']","['Venezuela', 'Lebanon']","['RW', 'LAMF', 'RAMF']",RW,47,LAMF,26,RAMF,21,5,73,0.64
1,29,BRA,Brazil,1990-02-20,1990-02-20,,ff0000,https://cdn5.wyscout.com/photos/team/public/682_120x120.png,Veracruz,Liga MX,left,Fabrício Silva Dornellas,0,0,186,68186,https://cdn5.wyscout.com/photos/players/public/30622_100x130.png,1000000,754,Fabrício,False,['BRA'],['Brazil'],"['LCB', 'LCB3']",LCB,62,LCB3,33,,0,10,82,0.0
2,21,MEX,Mexico,1998-01-07,1998-01-07,,0000ff,https://cdn5.wyscout.com/photos/team/public/463_120x120.png,Pachuca,Liga MX,left,Pablo César López Martínez,3,3,168,417764,https://cdn5.wyscout.com/photos/players/public/g417764_100x130.png,1000000,1394,P. López,False,['MEX'],['Mexico'],"['LCMF3', 'LCMF']",LCMF3,58,LCMF,27,,0,22,61,1.74
3,32,MEX,Mexico,1987-07-21,1987-07-21,,0000ff,https://cdn5.wyscout.com/photos/team/public/911_120x120.png,Puebla,Liga MX,right,Jesús Eduardo Zavala Castañeda,0,0,190,15310,https://cdn5.wyscout.com/photos/players/public/42048_100x130.png,1000000,1613,J. Zavala,False,['MEX'],['Mexico'],"['DMF', 'RCMF', 'LCMF']",DMF,42,RCMF,31,LCMF,15,17,85,0.6
4,34,MEX,Mexico,1985-04-16,1985-04-16,,0000ff,https://cdn5.wyscout.com/photos/team/public/911_120x120.png,Puebla,Liga MX,left,Carlos Gerardo Rodríguez Serrano,0,0,182,20194,https://cdn5.wyscout.com/photos/players/public/7313_100x130.png,1000000,191,G. Rodríguez,False,['MEX'],['Mexico'],"['LCB3', 'LB5']",LCB3,57,LB5,31,,0,2,70,0.0
5,26,COL,Colombia,1993-02-11,1993-02-11,,0000ff,https://cdn5.wyscout.com/photos/team/public/911_120x120.png,Puebla,Liga MX,right,Omar Andrés Fernández Frasica,0,0,166,170752,https://cdn5.wyscout.com/photos/players/public/g170752_100x130.png,1000000,1851,O. Fernández,False,['COL'],['Colombia'],"['LW', 'LCMF3', 'AMF']",LW,32,LCMF3,22,AMF,11,25,60,1.18
6,35,MEX,Mexico,1984-05-15,1984-05-15,,ff0000,https://cdn5.wyscout.com/photos/team/public/3288_120x120.png,Tijuana,Liga MX,right,Juan Carlos Valenzuela Hernández,0,0,177,14613,https://cdn5.wyscout.com/photos/players/public/24508_100x130.png,1000000,1235,J. Valenzuela,False,['MEX'],['Mexico'],"['LCB', 'RCB', 'CB']",LCB,59,RCB,27,CB,11,21,77,0.0
7,26,PRY,Paraguay,1993-01-07,1993-01-07,,ff0000,https://cdn5.wyscout.com/photos/team/public/3288_120x120.png,Tijuana,Liga MX,right,Jorge Luis Rojas Meza,0,0,182,173072,https://cdn5.wyscout.com/photos/players/public/66141_100x130.png,1000000,87,J. Rojas,True,['PRY'],['Paraguay'],"['RW', 'RWF']",RW,79,RWF,20,,0,3,69,0.24
8,22,MEX,Mexico,1996-09-10,1996-09-10,,008000,https://cdn5.wyscout.com/photos/team/public/3282_120x120.png,León,Liga MX,left,Osvaldo Rodríguez del Portal,0,0,175,289465,https://cdn5.wyscout.com/photos/players/public/g289465_100x130.png,1000000,585,O. Rodríguez,False,['MEX'],['Mexico'],['LB'],LB,97,,0,,0,7,73,0.0
9,34,ARG,Argentina,1985-05-09,1985-05-09,,000000,https://cdn5.wyscout.com/photos/team/public/108_120x120.png,Rosario Central,Superliga,right,Diego Martín Novaretti,0,0,194,95761,https://cdn5.wyscout.com/photos/players/public/18370_100x130.png,1000000,1626,D. Novaretti,False,"['ARG', 'ITA']","['Argentina', 'Italy']","['RCB', 'CB', 'LCB']",RCB,56,CB,23,LCB,17,18,86,0.22
10,29,MEX,Mexico,1989-09-15,1989-09-15,,FF0000,https://cdn5.wyscout.com/photos/team/public/3254_120x120.png,Correcaminos UAT,Ascenso MX,right,Rodolfo Vilchis Cruz,1,1,167,78515,https://cdn5.wyscout.com/photos/players/public/52708_100x130.png,1000000,895,R. Vilchis,False,['MEX'],['Mexico'],"['LW', 'RW']",LW,51,RW,24,,0,20,55,2.14
11,27,PER,Peru,1992-01-10,1992-01-10,2019-12-31,ff0000,https://cdn5.wyscout.com/photos/team/public/526_120x120.png,Atlas,Liga MX,right,Anderson Santamaría Bardales,2,2,183,149552,https://cdn5.wyscout.com/photos/players/public/68469_100x130.png,1000000,1962,A. Santamaría,False,['PER'],['Peru'],"['RCB', 'RCB3']",RCB,70,RCB3,15,,0,21,82,1.03
12,26,COL,Colombia,1993-03-29,1993-03-29,,000000,https://cdn5.wyscout.com/photos/team/public/879_120x120.png,Barcelona,Primera A,right,Sebastián Pérez Cardona,0,0,175,175803,https://cdn5.wyscout.com/photos/players/public/67315_100x130.png,1000000,0,S. Pérez,False,['COL'],['Colombia'],[],,0,,0,,0,0,72,0.0
13,35,ARG,Argentina,1984-04-03,1984-04-03,2020-06-30,000000,https://cdn5.wyscout.com/photos/team/public/591_120x120.png,Monterrey,Liga MX,left,José María Basanta,0,0,188,13920,https://cdn5.wyscout.com/photos/players/public/1995_100x130.png,1000000,1509,J. Basanta,False,"['ARG', 'MEX']","['Argentina', 'Mexico']","['LCB', 'LCB3']",LCB,75,LCB3,19,,0,18,78,0.2
14,27,ECU,Ecuador,1992-05-11,1992-05-11,2021-12-31,000000,https://cdn5.wyscout.com/photos/team/public/528_120x120.png,LDU Quito,Primera A,right,Luis Alberto Caicedo Medina,0,0,180,165966,https://cdn5.wyscout.com/photos/players/public/63406_100x130.png,1000000,1483,L. Caicedo,False,['ECU'],['Ecuador'],"['RCB', 'LCB']",RCB,65,LCB,22,,0,17,83,0.09
15,26,ARG,Argentina,1993-01-14,1993-01-14,2021-06-30,FF0000,https://cdn5.wyscout.com/photos/team/public/158_120x120.png,Benfica,Primeira Liga,right,Oscar Junior Benítez,0,0,183,182080,https://cdn5.wyscout.com/photos/players/public/g182080_100x130.png,1000000,0,O. Benítez,False,['ARG'],['Argentina'],[],,0,,0,,0,0,80,0.0
16,34,ARG,Argentina,1985-01-17,1985-01-17,,000000,https://cdn5.wyscout.com/photos/team/public/554_120x120.png,Nacional,Supercopa,left,Pablo César Barrientos,2,2,175,5951,https://cdn5.wyscout.com/photos/players/public/17088_100x130.png,1000000,1335,P. Barrientos,False,['ARG'],['Argentina'],"['AMF', 'CF', 'LCMF']",AMF,39,CF,33,LCMF,16,18,70,1.92
17,30,MEX,Mexico,1989-07-20,1989-07-20,,008000,https://cdn5.wyscout.com/photos/team/public/589_120x120.png,Santos Laguna,Liga MX,right,Javier Cortés Granados,0,0,170,42052,https://cdn5.wyscout.com/photos/players/public/24542_100x130.png,1000000,40,J. Cortés,False,['MEX'],['Mexico'],"['RW', 'RDMF']",RW,87,RDMF,10,,0,3,77,0.0
18,28,BRA,Brazil,1991-07-05,1991-07-05,,008000,https://cdn5.wyscout.com/photos/team/public/2375_120x120.png,Chapecoense,Catarinense 1,right,Everaldo Stum,0,0,181,225224,https://cdn5.wyscout.com/photos/players/public/48110_100x130.png,1000000,499,Everaldo,True,['BRA'],['Brazil'],"['CF', 'RW']",CF,63,RW,32,,0,12,81,0.78
19,28,ARG,Argentina,1991-07-20,1991-07-20,2022-06-30,000000,https://cdn5.wyscout.com/photos/team/public/109_120x120.png,Newell's Old Boys,Superliga,right,Cristian Manuel Insaurralde,1,1,178,252989,https://cdn5.wyscout.com/photos/players/public/g252989_100x130.png,1000000,176,C. Insaurralde,False,['ARG'],['Argentina'],"['LW', 'CF', 'AMF']",LW,61,CF,15,AMF,10,6,78,0.34
20,20,MEX,Mexico,1998-11-16,1998-11-16,,ff0000,https://cdn5.wyscout.com/photos/team/public/3288_120x120.png,Tijuana,Liga MX,right,Vladimir Eduardo Loroña Aguilar,2,2,180,-76001,https://cdn5.wyscout.com/photos/players/public/g-76001_100x130.png,1000000,2528,V. Loroña,False,['MEX'],['Mexico'],"['RB', 'RB5', 'RWB']",RB,58,RB5,21,RWB,16,28,75,1.39
21,35,ARG,Argentina,1984-01-01,1984-01-01,2020-12-31,008000,https://cdn5.wyscout.com/photos/team/public/3282_120x120.png,León,Liga MX,left,Rubens Omar Óscar Sambueza,4,4,175,21447,https://cdn5.wyscout.com/photos/players/public/23207_100x130.png,1000000,1774,R. Sambueza,False,['ARG'],['Argentina'],"['RW', 'AMF']",RW,29,AMF,18,,0,24,74,3.06
22,25,URY,Uruguay,1993-11-23,1993-11-23,,0000ff,https://cdn5.wyscout.com/photos/team/public/911_120x120.png,Puebla,Liga MX,right,Christian Alejandro Tabó Hornos,5,5,174,244250,https://cdn5.wyscout.com/photos/players/public/g244250_100x130.png,1000000,1400,C. Tabó,False,['URY'],['Uruguay'],"['LW', 'CF', 'LWF']",LW,22,CF,21,LWF,15,22,70,2.38
23,38,MEX,Mexico,1981-01-26,1981-01-26,2020-06-30,0000ff,https://cdn5.wyscout.com/photos/team/public/590_120x120.png,Cruz Azul,Liga MX,right,José de Jesús Corona Rodríguez,0,0,183,412,https://cdn5.wyscout.com/photos/players/public/24478_100x130.png,1000000,4042,José Corona,False,['MEX'],['Mexico'],['GK'],GK,100,,0,,0,42,84,0.0
24,26,MEX,Mexico,1993-02-21,1993-02-21,,FF0000,https://cdn5.wyscout.com/photos/team/public/g28451_120x120.png,Mineros de Zacatecas,Ascenso MX,left,Hedgardo Marín Arroyo,2,2,183,281899,https://cdn5.wyscout.com/photos/players/public/g281899_100x130.png,1000000,1454,H. Marín,False,['MEX'],['Mexico'],"['LCB', 'LCB3']",LCB,66,LCB3,32,,0,18,80,1.25
25,30,MEX,Mexico,1989-03-20,1989-03-20,,008000,https://cdn5.wyscout.com/photos/team/public/3282_120x120.png,León,Liga MX,right,William Paul Yarbrough Story,0,0,187,224324,https://cdn5.wyscout.com/photos/players/public/g224324_100x130.png,1000000,380,W. Yarbrough,False,"['MEX', 'USA']","['Mexico', 'USA']",['GK'],GK,100,,0,,0,4,73,0.0
26,26,CHL,Chile,1993-03-16,1993-03-16,,008000,https://cdn5.wyscout.com/photos/team/public/3282_120x120.png,León,Liga MX,right,Jean David Meneses Villarroel,4,4,163,229736,https://cdn5.wyscout.com/photos/players/public/82907_100x130.png,1000000,2191,J. Meneses,False,['CHL'],['Chile'],"['LW', 'LAMF']",LW,59,LAMF,18,,0,30,64,3.46
27,30,MEX,Mexico,1989-04-03,1989-04-03,,008000,https://cdn5.wyscout.com/photos/team/public/3282_120x120.png,León,Liga MX,right,Miguel Ángel Herrera Equihua,0,0,183,253127,https://cdn5.wyscout.com/photos/players/public/g253127_100x130.png,1000000,1828,M. Herrera,False,['MEX'],['Mexico'],"['LCB', 'RCB']",LCB,62,RCB,32,,0,26,81,0.46
28,20,MEX,Mexico,1999-02-14,1999-02-14,,000000,https://cdn5.wyscout.com/photos/team/public/462_120x120.png,América,Liga MX,left,Carlos Alonso Vargas Tenorio,0,0,176,472041,https://cdn5.wyscout.com/photos/players/public/g472041_100x130.png,1000000,438,C. Vargas,False,['MEX'],['Mexico'],"['LB', 'LCB']",LB,63,LCB,35,,0,10,76,0.31
29,20,MEX,Mexico,1999-06-13,1999-06-13,,0000ff,https://cdn5.wyscout.com/photos/team/public/463_120x120.png,Pachuca,Liga MX,left,Francisco Antonio Figueroa Díaz,0,0,169,438602,https://cdn5.wyscout.com/photos/players/public/g438602_100x130.png,1000000,413,F. Figueroa,False,['MEX'],['Mexico'],"['RW', 'LW', 'RWF']",RW,47,LW,25,RWF,16,13,52,0.75
0,27,CHL,Chile,1991-12-03,1991-12-03,2020-06-30,000000,https://cdn5.wyscout.com/photos/team/public/683_120x120.png,Necaxa,Liga MX,left,Luis Felipe Gallegos Leiva,1,1,173,129282,https://cdn5.wyscout.com/photos/players/public/55460_100x130.png,1000000,2273,F. Gallegos,False,['CHL'],['Chile'],"['LCMF', 'LB']",LCMF,64,LB,13,,0,28,73,1.36
1,28,MEX,Mexico,1991-07-14,1991-07-14,,000000,https://cdn5.wyscout.com/photos/team/public/873_120x120.png,Pumas UNAM,Liga MX,right,Martín Barragán Negrete,1,1,175,281940,https://cdn5.wyscout.com/photos/players/public/g281940_100x130.png,1000000,904,M. Barragán,False,['MEX'],['Mexico'],['CF'],CF,97,,0,,0,19,72,4.2
2,20,MEX,Mexico,1999-06-13,1999-06-13,,0000ff,https://cdn5.wyscout.com/photos/team/public/463_120x120.png,Pachuca,Liga MX,left,Francisco Antonio Figueroa Díaz,0,0,169,438602,https://cdn5.wyscout.com/photos/players/public/g438602_100x130.png,1000000,413,F. Figueroa,False,['MEX'],['Mexico'],"['RW', 'LW', 'RWF']",RW,47,LW,25,RWF,16,13,52,0.75
3,24,MEX,Mexico,1995-05-06,1995-05-06,,0000ff,https://cdn5.wyscout.com/photos/team/public/1648_120x120.png,Querétaro,Liga MX,right,Luis Francisco Romo Barrón,1,1,182,456554,https://cdn5.wyscout.com/photos/players/public/g456554_100x130.png,1000000,2740,L. Romo,False,['MEX'],['Mexico'],"['LCB', 'RCB3', 'DMF']",LCB,58,RCB3,12,DMF,12,30,84,0.91
4,30,MEX,Mexico,1988-08-20,1988-08-20,2021-06-30,000000,https://cdn5.wyscout.com/photos/team/public/913_120x120.png,Morelia,Liga MX,right,Mario Humberto Osuna Pereznuñez,2,2,176,88099,https://cdn5.wyscout.com/photos/players/public/g88099_100x130.png,1000000,1707,M. Osuna,False,['MEX'],['Mexico'],"['RB', 'LCMF']",RB,69,LCMF,15,,0,20,76,2.1
