,VehicleNo,TripId,RouteNo,Direction,Destination,Pattern,Latitude,Longitude,RecordedTime,RouteMap
871,9422,10782799,128,EAST,BRAID STN,EB1,49.199733,-122.94935,04:33:30 pm,{'Href': 'https://nb.translink.ca/geodata/128.kmz'}
872,9423,10782827,128,WEST,22ND ST STN,WB1,49.212017,-122.931283,04:46:48 pm,{'Href': 'https://nb.translink.ca/geodata/128.kmz'}
873,9424,10807386,410,EAST,22ND ST STN VIA FRASERWOOD,EB1FR,49.17185,-123.069183,04:46:01 pm,{'Href': 'https://nb.translink.ca/geodata/410.kmz'}
874,9427,10787114,155,WEST,22ND ST STN,WB1,49.233233,-122.882433,04:38:46 pm,{'Href': 'https://nb.translink.ca/geodata/155.kmz'}
875,9428,10781349,112,WEST,EDMONDS STN,WB1,49.201617,-122.913483,04:44:57 pm,{'Href': 'https://nb.translink.ca/geodata/112.kmz'}
876,9430,10820273,410,WEST,BRIGHOUSE STN VIA FRASERWOOD,W1FR,49.184683,-123.069733,04:46:04 pm,{'Href': 'https://nb.translink.ca/geodata/410.kmz'}
877,9432,10807444,410,EAST,22ND ST STN VIA FRASERWOOD,EB1FR,49.17455,-123.136667,04:46:44 pm,{'Href': 'https://nb.translink.ca/geodata/410.kmz'}
878,9433,10784973,144,NORTH,SFU,NB1,49.246267,-122.97465,04:47:23 pm,{'Href': 'https://nb.translink.ca/geodata/144.kmz'}
879,9434,10781847,119,EAST,EDMONDS STN,EB1,49.22215,-122.980017,04:46:58 pm,{'Href': 'https://nb.translink.ca/geodata/119.kmz'}
880,9436,10781644,116,WEST,METROTOWN STN,WB1,49.203867,-123.023383,04:47:29 pm,{'Href': 'https://nb.translink.ca/geodata/116.kmz'}
881,9437,10782449,123,WEST,BRENTWOOD STN,WB1,49.238517,-122.959517,04:45:44 pm,{'Href': 'https://nb.translink.ca/geodata/123.kmz'}
882,9438,10781244,112,EAST,NEW WEST STN,EB1,49.214467,-122.946517,04:47:27 pm,{'Href': 'https://nb.translink.ca/geodata/112.kmz'}
883,9439,10807508,410,WEST,BRIGHOUSE STN VIA FRASERWOOD,W1FR,49.178967,-123.136567,04:47:01 pm,{'Href': 'https://nb.translink.ca/geodata/410.kmz'}
884,9440,10782357,123,EAST,NEW WEST STN,EB1,49.238567,-122.960017,04:47:31 pm,{'Href': 'https://nb.translink.ca/geodata/123.kmz'}
885,9442,10779306,101,EAST,LOUGHEED STN,EB1,49.24945,-122.914283,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/101.kmz'}
886,9443,10783076,129,WEST,PATTERSON STN,WB1,49.229633,-123.006583,04:45:51 pm,{'Href': 'https://nb.translink.ca/geodata/129.kmz'}
887,9444,10779937,104,NORTH,22ND ST STN,NB1,49.187117,-122.947467,04:46:26 pm,{'Href': 'https://nb.translink.ca/geodata/104.kmz'}
888,9446,10784404,134,EAST,LAKE CITY STN,EB1,49.2555,-122.934,04:47:27 pm,{'Href': 'https://nb.translink.ca/geodata/134.kmz'}
889,9447,10869216,100,EAST,22ND ST STN,EB1,49.210983,-123.093417,04:47:07 pm,{'Href': 'https://nb.translink.ca/geodata/100.kmz'}
890,9448,10783044,129,WEST,PATTERSON STN,WB1,49.271983,-122.98115,04:46:12 pm,{'Href': 'https://nb.translink.ca/geodata/129.kmz'}
891,9451,10785043,144,SOUTH,METROTOWN STN,SB1,49.27845,-122.91265,04:46:11 pm,{'Href': 'https://nb.translink.ca/geodata/144.kmz'}
892,9452,10808301,418,NORTH,22ND ST STN,N1,49.159417,-123.017733,04:46:57 pm,{'Href': 'https://nb.translink.ca/geodata/418.kmz'}
893,9454,10782826,128,WEST,22ND ST STN,WB1,49.233,-122.882417,04:44:51 pm,{'Href': 'https://nb.translink.ca/geodata/128.kmz'}
894,9457,10771315,025,WEST,UBC,WB1DT,49.250683,-123.185183,04:47:25 pm,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
895,9458,10807426,410,EAST,22ND ST STN VIA FRASERWOOD,EB1FR,49.18465,-123.119067,04:46:28 pm,{'Href': 'https://nb.translink.ca/geodata/410.kmz'}
896,9459,10775026,050,SOUTH,S. FALSE CREEK VIA GRANVILLE ISL.,SB1,49.279367,-123.105417,04:47:17 pm,{'Href': 'https://nb.translink.ca/geodata/050.kmz'}
897,9460,10759923,002,EAST,DOWNTOWN,EB1,49.23445,-123.18585,04:47:15 pm,{'Href': 'https://nb.translink.ca/geodata/002.kmz'}
898,9463,10785067,144,SOUTH,METROTOWN STN,SB1,49.22455,-122.997317,04:47:15 pm,{'Href': 'https://nb.translink.ca/geodata/144.kmz'}
899,9464,10780386,106,EAST,NEW WEST STN,EB106,49.212633,-122.919667,04:46:09 pm,{'Href': 'https://nb.translink.ca/geodata/106.kmz'}
900,9465,10781929,119,WEST,METROTOWN STN,WB119,49.218433,-122.958117,04:46:53 pm,{'Href': 'https://nb.translink.ca/geodata/119.kmz'}
901,9466,10784990,144,NORTH,SFU,NB1,49.229317,-122.9671,04:46:54 pm,{'Href': 'https://nb.translink.ca/geodata/144.kmz'}
902,9467,10807578,410,WEST,BRIGHOUSE STN VIA FRASERWOOD,W1FR,49.168567,-122.977117,04:46:13 pm,{'Href': 'https://nb.translink.ca/geodata/410.kmz'}
903,9468,10780436,106,WEST,EDMONDS STN,WB106,49.20065,-122.912833,04:47:30 pm,{'Href': 'https://nb.translink.ca/geodata/106.kmz'}
904,9469,10784598,136,EAST,LOUGHEED STN,EB1,49.2663,-122.999783,04:45:19 pm,{'Href': 'https://nb.translink.ca/geodata/136.kmz'}
905,9470,10781032,110,EAST,LOUGHEED STN,EB1,49.22505,-123.001767,04:47:32 pm,{'Href': 'https://nb.translink.ca/geodata/110.kmz'}
906,9471,10767875,017,WEST,DOWNTOWN,WB1,49.209133,-123.117183,04:38:24 pm,{'Href': 'https://nb.translink.ca/geodata/017.kmz'}
907,9473,10784616,136,WEST,BRENTWOOD STN,WB1,49.2475,-122.895033,04:46:16 pm,{'Href': 'https://nb.translink.ca/geodata/136.kmz'}
908,9475,10772915,033,WEST,U B C,WB1,49.244267,-123.0451,04:47:16 pm,{'Href': 'https://nb.translink.ca/geodata/033.kmz'}
909,9476,10869170,100,EAST,22ND ST STN,EB1,49.2033,-123.13325,04:47:10 pm,{'Href': 'https://nb.translink.ca/geodata/100.kmz'}
910,9477,10785060,144,SOUTH,METROTOWN STN,SB1,49.273833,-122.9318,04:46:47 pm,{'Href': 'https://nb.translink.ca/geodata/144.kmz'}
911,9478,10781809,119,EAST,EDMONDS STN,EB1,49.22905,-123.001317,04:46:56 pm,{'Href': 'https://nb.translink.ca/geodata/119.kmz'}
912,9479,10807509,410,WEST,BRIGHOUSE STN VIA FRASERWOOD,W1FR,49.199783,-122.949167,04:46:56 pm,{'Href': 'https://nb.translink.ca/geodata/410.kmz'}
913,9480,10780536,106,WEST,EDMONDS STN,WB106,49.221683,-122.9455,04:46:53 pm,{'Href': 'https://nb.translink.ca/geodata/106.kmz'}
914,9481,10770017,022,EAST,KNIGHT TO 63RD,EB3,49.28715,-123.12095,04:47:17 pm,{'Href': 'https://nb.translink.ca/geodata/022.kmz'}
915,9484,10761378,004,EAST,POWELL,EB1,49.283683,-123.109367,04:47:09 pm,{'Href': 'https://nb.translink.ca/geodata/004.kmz'}
916,9485,10774911,050,NORTH,WATERFRONT STN,NB1,49.2696,-123.138217,04:47:15 pm,{'Href': 'https://nb.translink.ca/geodata/050.kmz'}
917,9486,10869349,100,WEST,MARPOLE,WB1-71,49.211167,-123.08385,04:46:49 pm,{'Href': 'https://nb.translink.ca/geodata/100.kmz'}
918,9487,10807431,410,EAST,22ND ST STN VIA FRASERWOOD,EB1FR,49.184583,-123.095817,04:46:47 pm,{'Href': 'https://nb.translink.ca/geodata/410.kmz'}
919,9488,10759924,002,EAST,DOWNTOWN,EB1,49.270667,-123.168183,04:47:29 pm,{'Href': 'https://nb.translink.ca/geodata/002.kmz'}
920,9489,10771163,025,EAST,BRENTWOOD STN,EB1DT,49.262383,-123.003083,04:47:15 pm,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
921,9490,10773136,041,EAST,JOYCE STN,EB1REG,49.2676,-123.24745,04:46:59 pm,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
922,9491,10807510,410,WEST,BRIGHOUSE STN VIA FRASERWOOD,W1FR,49.184583,-123.101433,04:47:01 pm,{'Href': 'https://nb.translink.ca/geodata/410.kmz'}
923,9493,10783031,129,EAST,HOLDOM STN,EB1,49.232383,-123.01255,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/129.kmz'}
924,9495,10781083,110,WEST,METROTOWN STN,WB1,49.2508,-122.923283,04:46:44 pm,{'Href': 'https://nb.translink.ca/geodata/110.kmz'}
925,9496,10808328,418,SOUTH,KINGSWOOD,S1,49.200033,-122.948417,04:47:28 pm,{'Href': 'https://nb.translink.ca/geodata/418.kmz'}
926,9497,10784578,136,EAST,LOUGHEED STN,EB1,49.256917,-122.916883,04:47:02 pm,{'Href': 'https://nb.translink.ca/geodata/136.kmz'}
927,9498,10781848,119,EAST,EDMONDS STN,EB1,49.220767,-122.975417,04:47:09 pm,{'Href': 'https://nb.translink.ca/geodata/119.kmz'}
928,9499,10782390,123,EAST,NEW WEST STN,EB1,49.24395,-122.971867,04:47:10 pm,{'Href': 'https://nb.translink.ca/geodata/123.kmz'}
929,9501,10765398,010,NORTH,DOWNTOWN,NB1,49.285583,-123.113417,04:46:16 pm,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
930,9502,10773124,041,EAST,JOYCE STN,EB1REG,49.23435,-123.1404,04:46:56 pm,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
931,9506,10773288,041,WEST,UBC,WB1REG,49.247817,-123.231967,04:47:05 pm,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
932,9508,10769980,022,EAST,KNIGHT,EB2,49.286567,-123.1179,04:47:18 pm,{'Href': 'https://nb.translink.ca/geodata/022.kmz'}
933,9509,10766710,015,NORTH,OLYMPIC VILLAGE STN,NB1,49.209217,-123.115833,04:46:53 pm,{'Href': 'https://nb.translink.ca/geodata/015.kmz'}
934,9510,10869240,100,WEST,MARPOLE,WB1-71,49.205967,-123.1272,04:47:30 pm,{'Href': 'https://nb.translink.ca/geodata/100.kmz'}
935,9511,10769963,022,EAST,KNIGHT,EB2,49.281717,-123.110317,04:47:42 pm,{'Href': 'https://nb.translink.ca/geodata/022.kmz'}
936,9512,10781572,116,EAST,EDMONDS STN,EB1,49.189633,-122.9882,04:47:26 pm,{'Href': 'https://nb.translink.ca/geodata/116.kmz'}
937,9513,10772805,033,EAST,29TH AVE STN,EB1,49.257017,-123.121333,04:47:15 pm,{'Href': 'https://nb.translink.ca/geodata/033.kmz'}
938,9514,10783032,129,EAST,HOLDOM STN,EB1,49.2673,-123.0143,04:47:38 pm,{'Href': 'https://nb.translink.ca/geodata/129.kmz'}
939,9515,10784392,134,EAST,LAKE CITY STN,EB1,49.2799,-122.970017,04:47:04 pm,{'Href': 'https://nb.translink.ca/geodata/134.kmz'}
940,9516,10775968,084,WEST,UBC,WB1,49.2661,-123.116117,04:47:38 pm,{'Href': 'https://nb.translink.ca/geodata/084.kmz'}
941,9517,10782321,123,EAST,NEW WEST STN,EB1,49.249783,-122.981967,04:47:44 pm,{'Href': 'https://nb.translink.ca/geodata/123.kmz'}
942,9518,10770048,022,WEST,DOWNTOWN,WB2,49.216933,-123.077033,04:47:38 pm,{'Href': 'https://nb.translink.ca/geodata/022.kmz'}
943,9519,10760156,002,WEST,MACDONALD,WB1,49.25765,-123.1729,04:45:06 pm,{'Href': 'https://nb.translink.ca/geodata/002.kmz'}
944,9520,10782421,123,WEST,BRENTWOOD STN,WB1,49.239533,-122.963283,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/123.kmz'}
945,9521,10784148,133,EAST,EDMONDS STN,EB1,49.26445,-122.9812,04:47:31 pm,{'Href': 'https://nb.translink.ca/geodata/133.kmz'}
946,9522,10767730,017,EAST,OAK,EB1,49.282783,-123.111933,04:47:26 pm,{'Href': 'https://nb.translink.ca/geodata/017.kmz'}
947,9526,10771065,025,EAST,BRENTWOOD STN,EB1DT,49.24895,-123.117767,04:46:09 pm,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
948,9530,10773167,041,EAST,JOYCE STN,EB1REG,49.2347,-123.163383,04:47:38 pm,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
949,9533,10782442,123,WEST,BRENTWOOD STN,WB1,49.207017,-122.91875,04:47:26 pm,{'Href': 'https://nb.translink.ca/geodata/123.kmz'}
950,9534,10784223,133,WEST,HOLDOM STN,WB1,49.226283,-122.959867,04:47:15 pm,{'Href': 'https://nb.translink.ca/geodata/133.kmz'}
951,9535,10766786,015,SOUTH,CAMBIE,SB1,49.26185,-123.114983,04:47:32 pm,{'Href': 'https://nb.translink.ca/geodata/015.kmz'}
952,9537,10822823,009,WEST,UBC,WB1,49.26285,-123.098833,04:47:01 pm,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
953,9538,10773314,041,WEST,UBC,WB1REG,49.25885,-123.238917,04:47:40 pm,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
954,9540,10775025,050,SOUTH,S. FALSE CREEK VIA GRANVILLE ISL.,SB1,49.283567,-123.1075,04:46:29 pm,{'Href': 'https://nb.translink.ca/geodata/050.kmz'}
955,9541,10774931,050,NORTH,WATERFRONT STN,NB1,49.28075,-123.12075,04:47:42 pm,{'Href': 'https://nb.translink.ca/geodata/050.kmz'}
956,9543,10804732,401,EAST,BRIGHOUSE STN,EB1,49.130983,-123.181183,04:47:34 pm,{'Href': 'https://nb.translink.ca/geodata/401.kmz'}
957,9544,10805155,402,NORTH,BRIGHOUSE STN,NB3,49.126417,-123.183633,04:42:59 pm,{'Href': 'https://nb.translink.ca/geodata/402.kmz'}
958,9545,10805992,405,NORTH,CAMBIE VIA VULCAN,NB1WV,49.168533,-123.136617,04:46:53 pm,{'Href': 'https://nb.translink.ca/geodata/405.kmz'}
959,9546,10808000,412,WEST,SEA ISLAND SOUTH,WB1PM,49.18565,-123.144133,04:47:52 pm,{'Href': 'https://nb.translink.ca/geodata/412.kmz'}
960,9547,10806992,408,EAST,IRONWOOD,EB1HW,49.172,-123.13445,04:47:48 pm,{'Href': 'https://nb.translink.ca/geodata/408.kmz'}
961,9548,10804696,401,EAST,BRIGHOUSE STN,EB1,49.170083,-123.169367,04:47:36 pm,{'Href': 'https://nb.translink.ca/geodata/401.kmz'}
962,9549,10804768,401,WEST,ONE ROAD,WB1E,49.1701,-123.158067,04:46:26 pm,{'Href': 'https://nb.translink.ca/geodata/401.kmz'}
963,9550,10803126,354,SOUTH,WHITE ROCK SOUTH,SB1,49.1327,-123.087,04:47:07 pm,{'Href': 'https://nb.translink.ca/geodata/354.kmz'}
964,9551,10805789,404,WEST,BRIGHOUSE STN,WB1RP,49.133633,-123.066783,04:47:04 pm,{'Href': 'https://nb.translink.ca/geodata/404.kmz'}
965,9552,10806743,407,NORTH,BRIDGEPORT VIA VULCAN,NB2,49.191967,-123.094367,04:46:58 pm,{'Href': 'https://nb.translink.ca/geodata/407.kmz'}
966,9553,10805487,403,SOUTH,THREE ROAD,SB1PK,49.140333,-123.136683,04:47:07 pm,{'Href': 'https://nb.translink.ca/geodata/403.kmz'}
967,9554,10805972,405,NORTH,CAMBIE VIA VULCAN,NB1WV,49.123783,-123.09395,04:47:45 pm,{'Href': 'https://nb.translink.ca/geodata/405.kmz'}
968,9555,10806717,407,NORTH,BRIDGEPORT VIA VULCAN,NB2,49.1683,-123.147733,04:47:19 pm,{'Href': 'https://nb.translink.ca/geodata/407.kmz'}
969,9556,10806188,406,NORTH,BRIGHOUSE STN,NB1,49.141033,-123.183167,04:47:44 pm,{'Href': 'https://nb.translink.ca/geodata/406.kmz'}
970,9557,10805358,403,NORTH,BRIDGEPORT STN,NB1,49.144067,-123.136683,04:47:42 pm,{'Href': 'https://nb.translink.ca/geodata/403.kmz'}
971,9558,10806720,407,NORTH,BRIDGEPORT VIA VULCAN,NB2,49.188933,-123.132383,04:47:30 pm,{'Href': 'https://nb.translink.ca/geodata/407.kmz'}
972,9560,10806981,408,EAST,IRONWOOD,EB1HW,49.145067,-123.125133,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/408.kmz'}
973,9562,10804731,401,EAST,BRIGHOUSE STN,EB1,49.1701,-123.13665,04:47:50 pm,{'Href': 'https://nb.translink.ca/geodata/401.kmz'}
974,9563,10810927,601,SOUTH,BOUNDARY BAY,SB1A67,49.090233,-123.0589,04:47:29 pm,{'Href': 'https://nb.translink.ca/geodata/601.kmz'}
975,9564,10805179,402,SOUTH,TWO ROAD,SB4,49.164717,-123.1351,04:47:40 pm,{'Href': 'https://nb.translink.ca/geodata/402.kmz'}
976,9565,10802701,351,NORTH,BRIDGEPORT STN,NB1,49.045067,-122.8674,04:47:24 pm,{'Href': 'https://nb.translink.ca/geodata/351.kmz'}
977,9566,10808400,430,WEST,BRIGHOUSE STN,WB1,49.168067,-123.136617,04:46:49 pm,{'Href': 'https://nb.translink.ca/geodata/430.kmz'}
978,9568,10804851,401,WEST,ONE ROAD,WB1E,49.1676,-123.136433,04:47:19 pm,{'Href': 'https://nb.translink.ca/geodata/401.kmz'}
979,9569,10806991,408,EAST,IRONWOOD,EB1HW,49.172,-123.134233,04:42:41 pm,{'Href': 'https://nb.translink.ca/geodata/408.kmz'}
980,9570,10805429,403,NORTH,BRIDGEPORT STN,NB1,49.135117,-123.064633,04:45:56 pm,{'Href': 'https://nb.translink.ca/geodata/403.kmz'}
981,9571,10805466,403,SOUTH,THREE ROAD,SB1PK,49.192683,-123.12445,04:46:29 pm,{'Href': 'https://nb.translink.ca/geodata/403.kmz'}
982,9572,10806346,406,SOUTH,STEVESTON,SB1W,49.161967,-123.1696,04:47:38 pm,{'Href': 'https://nb.translink.ca/geodata/406.kmz'}
983,9575,10806990,408,EAST,IRONWOOD,EB1HW,49.170167,-123.136167,04:46:23 pm,{'Href': 'https://nb.translink.ca/geodata/408.kmz'}
984,9576,10805763,404,EAST,FOUR ROAD,EB3PK,49.162667,-123.130017,04:47:52 pm,{'Href': 'https://nb.translink.ca/geodata/404.kmz'}
985,9577,10806030,405,SOUTH,FIVE ROAD VIA VULCAN,SB1VW,49.210083,-123.078467,04:46:35 pm,{'Href': 'https://nb.translink.ca/geodata/405.kmz'}
986,9578,10807038,408,WEST,BRIGHOUSE STN,WB1HW,49.1417,-123.125217,04:47:48 pm,{'Href': 'https://nb.translink.ca/geodata/408.kmz'}
987,9580,10805430,403,NORTH,BRIDGEPORT STN,NB1,49.189283,-123.132033,04:47:28 pm,{'Href': 'https://nb.translink.ca/geodata/403.kmz'}
988,9581,10804841,401,WEST,ONE ROAD,WB1E,49.164683,-123.1349,04:46:35 pm,{'Href': 'https://nb.translink.ca/geodata/401.kmz'}
989,9583,10808377,430,EAST,METROTOWN STN,EB1,49.225083,-123.077317,04:45:27 pm,{'Href': 'https://nb.translink.ca/geodata/430.kmz'}
990,9585,10807992,412,EAST,BRIDGEPORT STN,EB1,49.190967,-123.131983,04:46:10 pm,{'Href': 'https://nb.translink.ca/geodata/412.kmz'}
991,9586,10806186,406,NORTH,BRIGHOUSE STN,NB1,49.168683,-123.136467,04:47:45 pm,{'Href': 'https://nb.translink.ca/geodata/406.kmz'}
992,9587,10805215,402,SOUTH,TWO ROAD,SB4,49.164717,-123.134867,04:44:43 pm,{'Href': 'https://nb.translink.ca/geodata/402.kmz'}
993,9588,10823500,480,WEST,UBC,WB1P1,49.2231,-123.13995,04:47:35 pm,{'Href': 'https://nb.translink.ca/geodata/480.kmz'}
994,9589,10808395,430,WEST,BRIGHOUSE STN,WB1,49.225233,-123.0656,04:45:55 pm,{'Href': 'https://nb.translink.ca/geodata/430.kmz'}
995,9590,10807040,408,WEST,BRIGHOUSE STN,WB1HW,49.132,-123.1006,04:43:50 pm,{'Href': 'https://nb.translink.ca/geodata/408.kmz'}
996,9605,10793665,229,WEST,LONSDALE QUAY,W1,49.323617,-123.072267,04:47:10 pm,{'Href': 'https://nb.translink.ca/geodata/229.kmz'}
997,9607,10783366,130,SOUTH,METROTOWN STN,S2C,49.23815,-123.003367,04:47:32 pm,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
998,9608,10772604,029,SOUTH,ELLIOTT,S1,49.23235,-123.055217,04:47:05 pm,{'Href': 'https://nb.translink.ca/geodata/029.kmz'}
999,9611,10795216,240,WEST,VANCOUVER,W1,49.322117,-123.076617,04:47:05 pm,{'Href': 'https://nb.translink.ca/geodata/240.kmz'}
1000,9612,10771689,026,EAST,JOYCE STN,E1,49.229383,-123.043183,04:47:23 pm,{'Href': 'https://nb.translink.ca/geodata/026.kmz'}
1001,9613,10794392,236,SOUTH,LONSDALE QUAY,S1,49.3212,-123.094883,04:47:29 pm,{'Href': 'https://nb.translink.ca/geodata/236.kmz'}
1002,9615,10792076,210,NORTH,UPPER LYNN VALLEY,N1,49.28485,-123.114617,04:47:08 pm,{'Href': 'https://nb.translink.ca/geodata/210.kmz'}
1003,9616,10783409,130,SOUTH,METROTOWN STN,S2A,49.2803,-123.003133,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
1004,9617,10783349,130,NORTH,TO PENDER,N2C,49.227967,-123.007117,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
1005,9618,10772597,029,SOUTH,ELLIOTT,S1,49.244267,-123.04495,04:45:09 pm,{'Href': 'https://nb.translink.ca/geodata/029.kmz'}
1006,9619,10792447,211,EAST,SEYMOUR,E2B,49.283517,-123.113033,04:47:28 pm,{'Href': 'https://nb.translink.ca/geodata/211.kmz'}
1007,9620,10794176,232,WEST,GROUSE MTN,W1,49.334483,-123.072033,04:47:10 pm,{'Href': 'https://nb.translink.ca/geodata/232.kmz'}
1008,9621,10822405,028,SOUTH,JOYCE STN,S2A,49.276517,-123.023633,04:47:07 pm,{'Href': 'https://nb.translink.ca/geodata/028.kmz'}
1009,9622,10795560,241,NORTH,UPPER LONSDALE,N1,49.28945,-123.1289,04:47:29 pm,{'Href': 'https://nb.translink.ca/geodata/241.kmz'}
1010,9623,10792175,210,SOUTH,VANCOUVER,S1,49.288783,-123.043217,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/210.kmz'}
1011,9625,10794755,239,WEST,PARK ROYAL,W1,49.3114,-123.079267,04:47:17 pm,{'Href': 'https://nb.translink.ca/geodata/239.kmz'}
1012,9626,10794170,232,WEST,GROUSE MTN,W1,49.305083,-123.028267,04:47:29 pm,{'Href': 'https://nb.translink.ca/geodata/232.kmz'}
1013,9628,10822399,028,SOUTH,JOYCE STN,S2A,49.319267,-123.018817,04:46:18 pm,{'Href': 'https://nb.translink.ca/geodata/028.kmz'}
1014,9629,10771685,026,EAST,JOYCE STN,E1,49.23215,-123.0374,04:47:09 pm,{'Href': 'https://nb.translink.ca/geodata/026.kmz'}
1015,9630,10792645,212,EAST,DEEP COVE,E1,49.30575,-123.028633,04:40:13 pm,{'Href': 'https://nb.translink.ca/geodata/212.kmz'}
1016,9631,10793638,229,EAST,LYNN VALLEY,E1,49.310967,-123.082633,04:44:27 pm,{'Href': 'https://nb.translink.ca/geodata/229.kmz'}
1017,9632,10822278,028,NORTH,CAPILANO U,N2A,49.235133,-123.023433,04:46:55 pm,{'Href': 'https://nb.translink.ca/geodata/028.kmz'}
1018,9634,10795176,240,WEST,VANCOUVER,W1,49.323067,-123.099883,04:47:09 pm,{'Href': 'https://nb.translink.ca/geodata/240.kmz'}
1019,9635,10794346,236,NORTH,GROUSE MTN,N1,49.329883,-123.10525,04:46:56 pm,{'Href': 'https://nb.translink.ca/geodata/236.kmz'}
1020,9637,10826009,249,NORTH,DELBROOK,N1,49.330317,-123.08805,04:47:16 pm,{'Href': 'https://nb.translink.ca/geodata/249.kmz'}
1021,9639,10793959,230,SOUTH,LONSDALE QUAY,S1,49.344883,-123.073683,04:46:01 pm,{'Href': 'https://nb.translink.ca/geodata/230.kmz'}
1022,9642,10793621,229,EAST,LYNN VALLEY,E1,49.3224,-123.0723,04:46:27 pm,{'Href': 'https://nb.translink.ca/geodata/229.kmz'}
1023,9643,10792101,210,NORTH,UPPER LYNN VALLEY,N1,49.283017,-123.077783,04:47:27 pm,{'Href': 'https://nb.translink.ca/geodata/210.kmz'}
1024,9644,10783242,130,NORTH,CAPILANO U,N2A,49.225217,-123.003367,04:46:57 pm,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
1025,9645,10795618,246,NORTH,HIGHLAND,N1,49.287417,-123.125767,04:46:41 pm,{'Href': 'https://nb.translink.ca/geodata/246.kmz'}
1026,9646,10826010,249,NORTH,DELBROOK,N1,49.311067,-123.0817,04:43:29 pm,{'Href': 'https://nb.translink.ca/geodata/249.kmz'}
1027,9647,10783391,130,SOUTH,METROTOWN STN,S2A,49.312633,-123.025083,04:45:51 pm,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
1028,9648,10772570,029,NORTH,29TH AVE STN,N1,49.228883,-123.0547,04:47:10 pm,{'Href': 'https://nb.translink.ca/geodata/029.kmz'}
1029,9649,10783367,130,SOUTH,METROTOWN STN,S2A,49.305383,-123.0289,04:45:56 pm,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
1030,9650,10795077,240,EAST,15TH STREET,E2,49.323817,-123.105033,04:47:13 pm,{'Href': 'https://nb.translink.ca/geodata/240.kmz'}
1031,9652,10793355,228,NORTH,LYNN VALLEY,N1,49.347317,-123.022983,04:46:34 pm,{'Href': 'https://nb.translink.ca/geodata/228.kmz'}
1032,9655,10794111,232,EAST,PHIBBS EXCH,E2B,49.313867,-123.066833,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/232.kmz'}
1033,9658,10792105,210,NORTH,UPPER LYNN VALLEY,N1,49.350117,-123.0284,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/210.kmz'}
1034,9659,10795552,241,NORTH,UPPER LONSDALE,N1,49.323817,-123.10485,04:45:55 pm,{'Href': 'https://nb.translink.ca/geodata/241.kmz'}
1035,9660,10822280,028,NORTH,CAPILANO U,N2A,49.270133,-123.02345,04:47:17 pm,{'Href': 'https://nb.translink.ca/geodata/028.kmz'}
1036,9661,10783322,130,NORTH,CAPILANO U,N2A,0.0,0.0,04:47:10 pm,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
1037,9663,10793928,230,SOUTH,LONSDALE QUAY,S1,49.3277,-123.072167,04:47:25 pm,{'Href': 'https://nb.translink.ca/geodata/230.kmz'}
1038,9664,10792170,210,SOUTH,VANCOUVER,S1,49.285783,-123.11975,04:47:31 pm,{'Href': 'https://nb.translink.ca/geodata/210.kmz'}
1039,9665,10795161,240,WEST,VANCOUVER,W1,49.28395,-123.1204,04:46:25 pm,{'Href': 'https://nb.translink.ca/geodata/240.kmz'}
1040,9668,10772818,033,EAST,29TH AVE STN,EB1,49.24515,-123.114383,04:46:56 pm,{'Href': 'https://nb.translink.ca/geodata/033.kmz'}
1041,9670,10775983,084,WEST,UBC,WB1,49.268583,-123.182183,04:46:32 pm,{'Href': 'https://nb.translink.ca/geodata/084.kmz'}
1042,9672,10775788,084,EAST,VCC-CLARK STN,EB1,49.2682,-123.15795,04:47:18 pm,{'Href': 'https://nb.translink.ca/geodata/084.kmz'}
1043,9673,10823396,480,EAST,BRIDGEPORT STN,EB1BP,49.250467,-123.244367,04:46:15 pm,{'Href': 'https://nb.translink.ca/geodata/480.kmz'}
1044,9679,10805216,402,SOUTH,TWO ROAD,SB4,49.15115,-123.158933,04:46:25 pm,{'Href': 'https://nb.translink.ca/geodata/402.kmz'}
