,year,death_cause,state,death_number,age,adjusted_age
3061,2002,Diabetes,Pennsylvania,3708,24.8,24.8
3062,2002,Diabetes,Rhode Island,263,21.46,21.46
3063,2002,Diabetes,South Carolina,1112,27.77,27.77
3064,2002,Diabetes,South Dakota,195,22.75,22.75
3065,2002,Diabetes,Tennessee,1749,30.48,30.48
3066,2002,Diabetes,Texas,5654,32.26,32.26
3068,2002,Diabetes,Utah,514,31.83,31.83
3069,2002,Diabetes,Vermont,174,26.96,26.96
3070,2002,Diabetes,Virginia,1558,23.21,23.21
3071,2002,Diabetes,Washington,1494,26.3,26.3
3072,2002,Diabetes,West Virginia,846,39.46,39.46
3073,2002,Diabetes,Wisconsin,1353,23.38,23.38
3074,2002,Diabetes,Wyoming,145,30.46,30.46
3075,2002,Diseases of Heart,Alabama,13197,291.29,45.30536578667307
3076,2002,Diseases of Heart,Alaska,567,169.31,3.3488866576103007
3077,2002,Diseases of Heart,Arizona,10852,207.88,52.203194150471425
3078,2002,Diseases of Heart,Arkansas,8330,282.79,29.45648714593868
3080,2002,Diseases of Heart,Colorado,6425,182.74,35.15924263981613
3081,2002,Diseases of Heart,Connecticut,8815,219.25,40.205245153933866
3082,2002,Diseases of Heart,Delaware,1918,239.85,7.996664582030436
3083,2002,Diseases of Heart,District of Columbia,1666,296.58,5.617371366916178
3085,2002,Diseases of Heart,Georgia,17529,265.8,65.94808126410835
3086,2002,Diseases of Heart,Hawaii,2512,191.76,13.099707968293702
3087,2002,Diseases of Heart,Idaho,2532,205.16,12.341587054006629
3089,2002,Diseases of Heart,Indiana,15321,250.88,61.06903698979592
3090,2002,Diseases of Heart,Iowa,8181,221.52,36.931202600216686
3091,2002,Diseases of Heart,Kansas,6680,223.19,29.92965634661051
3092,2002,Diseases of Heart,Kentucky,11696,292.22,40.024638970638556
3093,2002,Diseases of Heart,Louisiana,11185,272.43,41.05641816246375
3094,2002,Diseases of Heart,Maine,3170,210.61,15.051517021983761
3095,2002,Diseases of Heart,Maryland,12008,242.42,49.53386684266975
3098,2002,Diseases of Heart,Minnesota,8602,165.91,51.84738713760473
3099,2002,Diseases of Heart,Mississippi,9061,332.56,27.246211210007218
3100,2002,Diseases of Heart,Missouri,16708,272.67,61.27553452891774
3101,2002,Diseases of Heart,Montana,1944,192.77,10.08455672563158
3102,2002,Diseases of Heart,Nebraska,4242,215.52,19.682628062360802
3103,2002,Diseases of Heart,Nevada,4421,247.46,17.865513618362563
3104,2002,Diseases of Heart,New Hampshire,2776,224.95,12.34052011558124
3106,2002,Diseases of Heart,New Mexico,3360,196.39,17.108814094403993
3109,2002,Diseases of Heart,North Dakota,1623,203.07,7.992317919929088
3111,2002,Diseases of Heart,Oklahoma,11230,311.29,36.07568505252337
3112,2002,Diseases of Heart,Oregon,7262,194.23,37.388662925397725
3114,2002,Diseases of Heart,Rhode Island,3109,243.64,12.760630438351667
3115,2002,Diseases of Heart,South Carolina,9659,249.37,38.73360869390865
3116,2002,Diseases of Heart,South Dakota,1937,212.08,9.133345907204827
3117,2002,Diseases of Heart,Tennessee,16226,287.28,56.48148148148149
3119,2002,Diseases of Heart,Utah,2977,188.55,15.788915407053832
3120,2002,Diseases of Heart,Vermont,1370,211.99,6.462568989103259
3121,2002,Diseases of Heart,Virginia,14952,229.99,65.01152224009739
3122,2002,Diseases of Heart,Washington,11141,196.37,56.73473544838824
3123,2002,Diseases of Heart,West Virginia,6189,291.19,21.254163947937773
3124,2002,Diseases of Heart,Wisconsin,12923,218.75,59.07657142857143
3125,2002,Diseases of Heart,Wyoming,1005,214.48,4.685751585229392
3127,2002,Essential hypertension,Alabama,343,7.6,7.6
3129,2002,Essential hypertension,Arizona,303,5.86,5.86
3130,2002,Essential hypertension,Arkansas,171,5.85,5.85
3131,2002,Essential hypertension,California,2337,7.86,7.86
3132,2002,Essential hypertension,Colorado,172,4.97,4.97
3133,2002,Essential hypertension,Connecticut,256,6.33,6.33
3134,2002,Essential hypertension,Delaware,55,6.85,6.85
3135,2002,Essential hypertension,District of Columbia,39,6.95,6.95
3136,2002,Essential hypertension,Florida,1448,6.61,6.61
3137,2002,Essential hypertension,Georgia,712,10.8,10.8
3138,2002,Essential hypertension,Hawaii,89,6.85,6.85
3139,2002,Essential hypertension,Idaho,83,6.82,6.82
3140,2002,Essential hypertension,Illinois,856,6.93,6.93
3141,2002,Essential hypertension,Indiana,424,6.95,6.95
3142,2002,Essential hypertension,Iowa,178,4.59,4.59
3143,2002,Essential hypertension,Kansas,195,6.28,6.28
3144,2002,Essential hypertension,Kentucky,221,5.62,5.62
3145,2002,Essential hypertension,Louisiana,300,7.4,7.4
3146,2002,Essential hypertension,Maine,74,4.93,4.93
3147,2002,Essential hypertension,Maryland,379,7.7,7.7
3148,2002,Essential hypertension,Massachusetts,450,6.21,6.21
3149,2002,Essential hypertension,Michigan,723,7.36,7.36
3150,2002,Essential hypertension,Minnesota,434,8.36,8.36
3151,2002,Essential hypertension,Mississippi,313,11.46,11.46
3152,2002,Essential hypertension,Missouri,458,7.46,7.46
3153,2002,Essential hypertension,Montana,57,5.66,5.66
3154,2002,Essential hypertension,Nebraska,142,7.0,7.0
3155,2002,Essential hypertension,Nevada,122,7.24,7.24
3156,2002,Essential hypertension,New Hampshire,69,5.64,5.64
3157,2002,Essential hypertension,New Jersey,512,5.65,5.65
3158,2002,Essential hypertension,New Mexico,107,6.34,6.34
3159,2002,Essential hypertension,New York,1416,7.03,7.03
3160,2002,Essential hypertension,North Carolina,652,8.5,8.5
3161,2002,Essential hypertension,North Dakota,53,6.24,6.24
3162,2002,Essential hypertension,Ohio,944,7.88,7.88
3163,2002,Essential hypertension,Oklahoma,221,6.15,6.15
3164,2002,Essential hypertension,Oregon,364,9.7,9.7
3165,2002,Essential hypertension,Pennsylvania,849,5.55,5.55
3166,2002,Essential hypertension,Rhode Island,51,3.91,3.91
3167,2002,Essential hypertension,South Carolina,362,9.39,9.39
3168,2002,Essential hypertension,South Dakota,26,2.63,2.63
3169,2002,Essential hypertension,Tennessee,530,9.53,9.53
3170,2002,Essential hypertension,Texas,1255,7.53,7.53
3172,2002,Essential hypertension,Utah,102,6.55,6.55
3173,2002,Essential hypertension,Vermont,37,5.68,5.68
3174,2002,Essential hypertension,Virginia,479,7.38,7.38
3175,2002,Essential hypertension,Washington,306,5.43,5.43
3176,2002,Essential hypertension,West Virginia,175,8.29,8.29
3177,2002,Essential hypertension,Wisconsin,396,6.61,6.61
3179,2002,Influenza and pneumonia,Alabama,1218,27.36,27.36
3180,2002,Influenza and pneumonia,Alaska,51,19.51,19.51
3181,2002,Influenza and pneumonia,Arizona,1319,25.62,25.62
3182,2002,Influenza and pneumonia,Arkansas,776,26.35,26.35
3183,2002,Influenza and pneumonia,California,8128,27.51,27.51
3184,2002,Influenza and pneumonia,Colorado,752,21.89,21.89
3185,2002,Influenza and pneumonia,Connecticut,888,21.45,21.45
3186,2002,Influenza and pneumonia,Delaware,168,21.4,21.4
3187,2002,Influenza and pneumonia,District of Columbia,81,14.45,14.45
3188,2002,Influenza and pneumonia,Florida,3290,15.13,15.13
3189,2002,Influenza and pneumonia,Georgia,1791,28.54,28.54
3190,2002,Influenza and pneumonia,Hawaii,246,18.91,18.91
3191,2002,Influenza and pneumonia,Idaho,265,21.66,21.66
3192,2002,Influenza and pneumonia,Illinois,2940,23.73,23.73
3193,2002,Influenza and pneumonia,Indiana,1360,22.32,22.32
3194,2002,Influenza and pneumonia,Iowa,942,24.39,24.39
3195,2002,Influenza and pneumonia,Kansas,698,22.69,22.69
3196,2002,Influenza and pneumonia,Kentucky,1236,31.53,31.53
3197,2002,Influenza and pneumonia,Louisiana,956,23.99,23.99
3198,2002,Influenza and pneumonia,Maine,317,20.88,20.88
3199,2002,Influenza and pneumonia,Maryland,1121,23.09,23.09
3200,2002,Influenza and pneumonia,Massachusetts,2087,28.55,28.55
3201,2002,Influenza and pneumonia,Michigan,2029,20.64,20.64
3202,2002,Influenza and pneumonia,Minnesota,900,16.89,16.89
3203,2002,Influenza and pneumonia,Mississippi,801,29.75,29.75
3204,2002,Influenza and pneumonia,Missouri,1619,26.24,26.24
3205,2002,Influenza and pneumonia,Montana,255,25.23,25.23
3206,2002,Influenza and pneumonia,Nebraska,418,20.63,20.63
3207,2002,Influenza and pneumonia,Nevada,368,22.53,22.53
3208,2002,Influenza and pneumonia,New Hampshire,237,19.4,19.4
3209,2002,Influenza and pneumonia,New Jersey,1973,21.77,21.77
3210,2002,Influenza and pneumonia,New Mexico,372,22.27,22.27
3211,2002,Influenza and pneumonia,New York,5368,26.56,26.56
3212,2002,Influenza and pneumonia,North Carolina,1898,25.1,25.1
3213,2002,Influenza and pneumonia,North Dakota,162,18.67,18.67
3214,2002,Influenza and pneumonia,Ohio,2487,20.77,20.77
3215,2002,Influenza and pneumonia,Oklahoma,914,25.51,25.51
3216,2002,Influenza and pneumonia,Oregon,666,17.66,17.66
3217,2002,Influenza and pneumonia,Pennsylvania,2957,19.08,19.08
3218,2002,Influenza and pneumonia,Rhode Island,319,24.43,24.43
3219,2002,Influenza and pneumonia,South Carolina,910,24.55,24.55
3220,2002,Influenza and pneumonia,South Dakota,240,25.43,25.43
3221,2002,Influenza and pneumonia,Tennessee,1710,30.97,30.97
3222,2002,Influenza and pneumonia,Texas,3673,22.32,22.32
3224,2002,Influenza and pneumonia,Utah,424,27.37,27.37
3225,2002,Influenza and pneumonia,Vermont,111,17.14,17.14
3226,2002,Influenza and pneumonia,Virginia,1480,23.66,23.66
3227,2002,Influenza and pneumonia,Washington,907,15.96,15.96
3228,2002,Influenza and pneumonia,West Virginia,427,20.26,20.26
3229,2002,Influenza and pneumonia,Wisconsin,1291,21.4,21.4
3230,2002,Influenza and pneumonia,Wyoming,135,29.39,29.39
3231,2002,Suicide,Alabama,514,11.45,11.45
3232,2002,Suicide,Alaska,132,20.77,20.77
3233,2002,Suicide,Arizona,886,16.63,16.63
3234,2002,Suicide,Arkansas,377,13.96,13.96
3235,2002,Suicide,California,3228,9.59,9.59
3236,2002,Suicide,Colorado,727,16.18,16.18
3237,2002,Suicide,Connecticut,260,7.33,7.33
3238,2002,Suicide,Delaware,74,9.11,9.11
3239,2002,Suicide,District of Columbia,31,5.15,5.15
3240,2002,Suicide,Florida,2338,13.34,13.34
3241,2002,Suicide,Georgia,909,11.05,11.05
3242,2002,Suicide,Hawaii,120,9.46,9.46
3243,2002,Suicide,Idaho,202,15.5,15.5
3244,2002,Suicide,Illinois,1145,9.15,9.15
3245,2002,Suicide,Indiana,743,12.11,12.11
3246,2002,Suicide,Iowa,314,10.66,10.66
3247,2002,Suicide,Kansas,345,12.69,12.69
3248,2002,Suicide,Kentucky,540,13.03,13.03
3249,2002,Suicide,Louisiana,499,11.22,11.22
3250,2002,Suicide,Maine,166,12.5,12.5
3251,2002,Suicide,Maryland,477,8.75,8.75
3252,2002,Suicide,Massachusetts,436,6.61,6.61
3253,2002,Suicide,Michigan,1106,11.07,11.07
3254,2002,Suicide,Minnesota,497,9.83,9.83
3255,2002,Suicide,Mississippi,343,12.2,12.2
3256,2002,Suicide,Missouri,693,12.13,12.13
3257,2002,Suicide,Montana,184,19.99,19.99
3258,2002,Suicide,Nebraska,201,11.77,11.77
3259,2002,Suicide,Nevada,423,19.65,19.65
3260,2002,Suicide,New Hampshire,132,10.26,10.26
3261,2002,Suicide,New Jersey,553,6.29,6.29
3262,2002,Suicide,New Mexico,349,19.16,19.16
3263,2002,Suicide,New York,1228,6.31,6.31
3264,2002,Suicide,North Carolina,986,11.77,11.77
3265,2002,Suicide,North Dakota,91,14.25,14.25
3266,2002,Suicide,Ohio,1287,11.18,11.18
3267,2002,Suicide,Oklahoma,501,14.38,14.38
3268,2002,Suicide,Oregon,518,14.44,14.44
3269,2002,Suicide,Pennsylvania,1341,10.68,10.68
3270,2002,Suicide,Rhode Island,86,7.94,7.94
3271,2002,Suicide,South Carolina,440,10.75,10.75
3272,2002,Suicide,South Dakota,94,12.28,12.28
3273,2002,Suicide,Tennessee,778,13.27,13.27
3274,2002,Suicide,Texas,2311,11.08,11.08
3276,2002,Suicide,Utah,340,16.16,16.16
3277,2002,Suicide,Vermont,92,14.31,14.31
3278,2002,Suicide,Virginia,799,10.9,10.9
3279,2002,Suicide,Washington,811,13.35,13.35
3280,2002,Suicide,West Virginia,276,14.85,14.85
3281,2002,Suicide,Wisconsin,627,11.34,11.34
3282,2002,Suicide,Wyoming,105,20.8,20.8
3283,2002,Cancer,Alabama,9698,208.33,46.55114481831709
3284,2002,Cancer,Alaska,715,189.84,3.766329540665824
3285,2002,Cancer,Arizona,9359,173.22,54.02955778778432
3286,2002,Cancer,Arkansas,6282,212.82,29.517902452776994
3288,2002,Cancer,Colorado,6384,173.7,36.75302245250432
3289,2002,Cancer,Connecticut,7163,186.34,38.44048513470001
3290,2002,Cancer,Delaware,1621,194.75,8.32349165596919
3291,2002,Cancer,District of Columbia,1298,231.77,5.600379686758424
3293,2002,Cancer,Georgia,13975,200.03,69.8645203219517
3294,2002,Cancer,Hawaii,1945,147.18,13.215110748743035
3295,2002,Cancer,Idaho,2138,172.33,12.406429524749027
3297,2002,Cancer,Indiana,12865,209.73,61.34077146807801
3298,2002,Cancer,Iowa,6473,189.28,34.1980135249366
3299,2002,Cancer,Kansas,5362,188.74,28.409452156405635
3300,2002,Cancer,Kentucky,9438,228.56,41.293314665733284
3301,2002,Cancer,Louisiana,9441,222.76,42.381935715568325
3302,2002,Cancer,Maine,3206,214.89,14.919261017264647
3303,2002,Cancer,Maryland,10395,202.16,51.4196675900277
3304,2002,Cancer,Massachusetts,13914,201.44,69.07267672756156
3306,2002,Cancer,Minnesota,9210,185.31,49.70050186174518
3307,2002,Cancer,Mississippi,6069,218.84,27.732590020106013
3308,2002,Cancer,Missouri,12322,204.1,60.37236648701617
3309,2002,Cancer,Montana,1911,191.05,10.002617115938236
3310,2002,Cancer,Nebraska,3433,186.13,18.444098210927848
3311,2002,Cancer,Nevada,3937,201.28,19.559817170111288
3312,2002,Cancer,New Hampshire,2529,201.82,12.530968189475772
3314,2002,Cancer,New Mexico,3067,173.16,17.71194271194271
3317,2002,Cancer,North Dakota,1293,175.54,7.365842543010141
3319,2002,Cancer,Oklahoma,7474,205.74,36.32740351900457
3320,2002,Cancer,Oregon,7249,197.29,36.742865832023924
3322,2002,Cancer,Rhode Island,2404,199.31,12.061612563343536
3323,2002,Cancer,South Carolina,8333,205.79,40.49273531269741
3324,2002,Cancer,South Dakota,1562,183.3,8.521549372613201
3325,2002,Cancer,Tennessee,12518,214.61,58.329062019477185
3328,2002,Cancer,Utah,2376,144.37,16.457712821223247
3329,2002,Cancer,Vermont,1224,188.33,6.499230074868581
3330,2002,Cancer,Virginia,13602,199.95,68.02700675168792
3331,2002,Cancer,Washington,10858,190.55,56.9824193125164
3332,2002,Cancer,West Virginia,4652,215.23,21.614087255494123
3333,2002,Cancer,Wisconsin,10828,189.64,57.097658721788655
3334,2002,Cancer,Wyoming,859,177.12,4.849819331526649
3335,2002,Kidney Disease,Alabama,1032,22.79,22.79
3336,2002,Kidney Disease,Alaska,21,6.78,6.78
3337,2002,Kidney Disease,Arizona,622,11.85,11.85
3338,2002,Kidney Disease,Arkansas,601,20.43,20.43
3339,2002,Kidney Disease,California,2164,7.19,7.19
3340,2002,Kidney Disease,Colorado,417,11.92,11.92
3341,2002,Kidney Disease,Connecticut,554,13.97,13.97
3342,2002,Kidney Disease,Delaware,117,14.52,14.52
3343,2002,Kidney Disease,District of Columbia,70,12.51,12.51
3344,2002,Kidney Disease,Florida,2201,10.18,10.18
3345,2002,Kidney Disease,Georgia,1335,20.39,20.39
3346,2002,Kidney Disease,Hawaii,136,10.33,10.33
3347,2002,Kidney Disease,Idaho,86,7.01,7.01
3348,2002,Kidney Disease,Illinois,2328,18.95,18.95
3349,2002,Kidney Disease,Indiana,1222,20.05,20.05
3350,2002,Kidney Disease,Iowa,261,7.07,7.07
3351,2002,Kidney Disease,Kansas,517,17.25,17.25
3352,2002,Kidney Disease,Kentucky,813,20.41,20.41
3353,2002,Kidney Disease,Louisiana,983,23.88,23.88
3354,2002,Kidney Disease,Maine,232,15.42,15.42
3355,2002,Kidney Disease,Maryland,630,12.64,12.64
3356,2002,Kidney Disease,Massachusetts,1297,18.14,18.14
3357,2002,Kidney Disease,Michigan,1618,16.37,16.37
3358,2002,Kidney Disease,Minnesota,649,12.56,12.56
3359,2002,Kidney Disease,Mississippi,580,21.23,21.23
3360,2002,Parkinson's disease,Florida,1284,5.67,5.67
3361,2002,Kidney Disease,Missouri,1076,17.57,17.57
3362,2002,Kidney Disease,Montana,105,10.47,10.47
3363,2002,Kidney Disease,Nebraska,277,14.18,14.18
3364,2002,Kidney Disease,Nevada,372,20.72,20.72
3365,2002,Kidney Disease,New Hampshire,141,11.58,11.58
3366,2002,Kidney Disease,New Jersey,1662,18.38,18.38
3367,2002,Kidney Disease,New Mexico,220,12.85,12.85
3368,2002,Kidney Disease,New York,2465,12.28,12.28
3369,2002,Kidney Disease,North Carolina,1437,18.4,18.4
3370,2002,Kidney Disease,North Dakota,57,6.91,6.91
3371,2002,Kidney Disease,Ohio,2027,16.87,16.87
3372,2002,Kidney Disease,Oklahoma,500,13.92,13.92
3373,2002,Kidney Disease,Oregon,266,7.16,7.16
3374,2002,Kidney Disease,Pennsylvania,2944,19.25,19.25
3375,2002,Kidney Disease,Rhode Island,142,11.23,11.23
3376,2002,Kidney Disease,South Carolina,781,20.12,20.12
3377,2002,Kidney Disease,South Dakota,128,13.86,13.86
3378,2002,Kidney Disease,Tennessee,586,10.39,10.39
3379,2002,Kidney Disease,Texas,2166,12.68,12.68
3381,2002,Kidney Disease,Utah,184,11.67,11.67
3382,2002,Kidney Disease,Vermont,53,8.31,8.31
3383,2002,Kidney Disease,Virginia,1236,19.0,19.0
3384,2002,Kidney Disease,Washington,306,5.41,5.41
3385,2002,Kidney Disease,West Virginia,462,21.6,21.6
3386,2002,Kidney Disease,Wisconsin,852,14.46,14.46
3387,2002,Kidney Disease,Wyoming,43,9.15,9.15
3388,2002,Parkinson's disease,Alabama,232,5.17,5.17
3390,2002,Parkinson's disease,Arizona,398,7.6,7.6
3391,2002,Parkinson's disease,Arkansas,178,6.02,6.02
3392,2002,Parkinson's disease,California,1582,5.38,5.38
3393,2002,Parkinson's disease,Colorado,251,7.54,7.54
3394,2002,Parkinson's disease,Connecticut,200,4.95,4.95
3395,2002,Parkinson's disease,Delaware,40,5.03,5.03
3396,2002,Parkinson's disease,District of Columbia,20,3.56,3.56
3397,2002,Parkinson's disease,Georgia,345,5.62,5.62
3398,2002,Parkinson's disease,Hawaii,74,5.67,5.67
3399,2002,Parkinson's disease,Idaho,103,8.44,8.44
3400,2002,Parkinson's disease,Illinois,783,6.38,6.38
3401,2002,Parkinson's disease,Indiana,369,6.07,6.07
3402,2002,Parkinson's disease,Iowa,250,6.68,6.68
3403,2002,Parkinson's disease,Kansas,218,7.2,7.2
3404,2002,Parkinson's disease,Kentucky,224,5.73,5.73
3405,2002,Parkinson's disease,Louisiana,246,6.14,6.14
3406,2002,Parkinson's disease,Maine,103,6.85,6.85
3407,2002,Parkinson's disease,Maryland,285,5.93,5.93
3408,2002,Parkinson's disease,Massachusetts,460,6.39,6.39
3409,2002,Parkinson's disease,Michigan,637,6.49,6.49
3410,2002,Parkinson's disease,Minnesota,440,8.54,8.54
3411,2002,Parkinson's disease,Mississippi,124,4.6,4.6
3412,2002,Parkinson's disease,Missouri,371,6.06,6.06
3413,2002,Parkinson's disease,Montana,61,6.09,6.09
3414,2002,Parkinson's disease,Nebraska,142,7.16,7.16
3415,2002,Parkinson's disease,Nevada,89,5.52,5.52
3416,2002,Parkinson's disease,New Hampshire,66,5.45,5.45
3417,2002,Parkinson's disease,New Jersey,524,5.77,5.77
3418,2002,Parkinson's disease,New Mexico,117,7.05,7.05
3419,2002,Parkinson's disease,New York,670,3.32,3.32
3420,2002,Parkinson's disease,North Carolina,422,5.56,5.56
3421,2002,Parkinson's disease,North Dakota,50,5.89,5.89
3422,2002,Parkinson's disease,Ohio,802,6.63,6.63
3423,2002,Parkinson's disease,Oklahoma,211,5.89,5.89
3424,2002,Parkinson's disease,Oregon,304,8.13,8.13
3425,2002,Parkinson's disease,Pennsylvania,1031,6.57,6.57
3426,2002,Parkinson's disease,Rhode Island,87,6.55,6.55
3427,2002,Parkinson's disease,South Carolina,239,6.37,6.37
3428,2002,Parkinson's disease,South Dakota,58,6.18,6.18
3429,2002,Parkinson's disease,Tennessee,302,5.5,5.5
3430,2002,Parkinson's disease,Texas,1020,6.3,6.3
3432,2002,Parkinson's disease,Utah,144,9.33,9.33
3433,2002,Parkinson's disease,Vermont,36,5.61,5.61
3434,2002,Parkinson's disease,Virginia,371,5.96,5.96
3435,2002,Parkinson's disease,Washington,432,7.77,7.77
3436,2002,Parkinson's disease,West Virginia,119,5.54,5.54
3437,2002,Parkinson's disease,Wisconsin,404,6.83,6.83
3438,2002,Parkinson's disease,Wyoming,23,5.06,5.06
3439,2002,Pneumonitis due to solids and liquids,Alabama,323,7.32,7.32
3441,2002,Pneumonitis due to solids and liquids,Arizona,269,5.23,5.23
3442,2002,Pneumonitis due to solids and liquids,Arkansas,224,7.57,7.57
3443,2002,Pneumonitis due to solids and liquids,California,987,3.33,3.33
3444,2002,Pneumonitis due to solids and liquids,Colorado,250,7.37,7.37
3445,2002,Pneumonitis due to solids and liquids,Connecticut,374,9.06,9.06
3446,2002,Pneumonitis due to solids and liquids,Delaware,74,9.38,9.38
3447,2002,Pneumonitis due to solids and liquids,District of Columbia,36,6.41,6.41
3448,2002,Pneumonitis due to solids and liquids,Florida,1155,5.19,5.19
3449,2002,Pneumonitis due to solids and liquids,Georgia,467,7.5,7.5
3450,2002,Pneumonitis due to solids and liquids,Hawaii,129,9.96,9.96
3451,2002,Pneumonitis due to solids and liquids,Idaho,89,7.24,7.24
3452,2002,Pneumonitis due to solids and liquids,Illinois,908,7.34,7.34
3453,2002,Pneumonitis due to solids and liquids,Indiana,414,6.79,6.79
3454,2002,Pneumonitis due to solids and liquids,Iowa,261,6.79,6.79
3455,2002,Pneumonitis due to solids and liquids,Kansas,179,5.84,5.84
3456,2002,Pneumonitis due to solids and liquids,Kentucky,320,8.21,8.21
3457,2002,Pneumonitis due to solids and liquids,Louisiana,204,5.19,5.19
3458,2002,Pneumonitis due to solids and liquids,Maine,88,5.83,5.83
3459,2002,Pneumonitis due to solids and liquids,Maryland,412,8.54,8.54
3460,2002,Pneumonitis due to solids and liquids,Massachusetts,583,7.93,7.93
3461,2002,Pneumonitis due to solids and liquids,Michigan,513,5.24,5.24
